freq_paiement;langue;type_prof;alimentation;type_territoire;utilisation;presence_alarme;marque_voiture;sexe;cout1;cout2;cout3;cout4;nbsin;exposition;cout;age;duree_permis
mensuel;A;Infirmière;Végétarien;Urbain;Travail-occasionnel;oui;VOLVO;M;;;;;0;0,898630137;;28;9
mensuel;A;Infirmière;Végétalien;Urbain;Travail-occasionnel;oui;VOLVO;M;;;;;0;0,997260274;;29;10
annuel;F;Médecin;Végétarien;Semi-urbain;Travail-quotidien;oui;HONDA;M;;;;;0;1;;51;27
annuel;F;Médecin;Végétarien;Semi-urbain;Travail-quotidien;oui;HONDA;M;;;;;0;0,997260274;;52;28
annuel;F;Médecin;Végétarien;Semi-urbain;Travail-quotidien;oui;HONDA;M;;;;;0;0,745205479;;53;29
mensuel;F;Médecin;Carnivore;Semi-urbain;Travail-quotidien;non;HONDA;M;;;;;0;1;;55;31
mensuel;F;Médecin;Carnivore;Semi-urbain;Travail-quotidien;non;HONDA;M;;;;;0;1;;55;31
mensuel;F;Avocat;Carnivore;Semi-urbain;Travail-quotidien;oui;DAIHATSU;F;;;;;0;0,997260274;;48;18
mensuel;F;Avocat;Carnivore;Semi-urbain;Travail-quotidien;oui;DAIHATSU;F;;;;;0;0,997260274;;49;19
mensuel;F;Avocat;Carnivore;Semi-urbain;Travail-quotidien;oui;DAIHATSU;F;;;;;0;0,049315068;;50;20
mensuel;F;Avocat;Carnivore;Semi-urbain;Travail-quotidien;oui;GM;F;;;;;0;0,997260274;;51;21
mensuel;F;Avocat;Carnivore;Semi-urbain;Travail-quotidien;oui;GM;F;;;;;0;0,997260274;;52;22
mensuel;F;Avocat;Carnivore;Semi-urbain;Travail-quotidien;oui;GM;F;;;;;0;0,997260274;;53;23
annuel;F;Infirmière;Végétarien;Semi-urbain;Travail-occasionnel;oui;VOLKSWAGEN;M;;;;;0;0,97260274;;27;9
annuel;F;Informaticien;Végétarien;Urbain;Travail-occasionnel;oui;MERCEDES-BENZ;M;1878,832298;;;;1;1;1878,83;46;18
annuel;F;Informaticien;Végétarien;Urbain;Travail-occasionnel;oui;MERCEDES-BENZ;M;;;;;0;0,997260274;;48;20
annuel;F;Informaticien;Carnivore;Urbain;Travail-occasionnel;oui;MERCEDES-BENZ;M;;;;;0;0,997260274;;49;21
annuel;F;Informaticien;Carnivore;Urbain;Travail-occasionnel;oui;MERCEDES-BENZ;M;;;;;0;1;;50;22
mensuel;A;Technicien;Végétalien;Urbain;Travail-occasionnel;oui;SUBARU;F;;;;;0;0,997260274;;50;26
mensuel;A;Technicien;Végétarien;Urbain;Travail-occasionnel;oui;SUBARU;F;;;;;0;1;;52;28
mensuel;A;Technicien;Végétarien;Urbain;Travail-occasionnel;oui;SUBARU;F;;;;;0;0,82739726;;53;29
mensuel;A;Technicien;Végétarien;Urbain;Travail-occasionnel;oui;SUBARU;F;;;;;0;0,167123288;;23;5
mensuel;A;Technicien;Végétarien;Urbain;Travail-occasionnel;oui;SUBARU;F;;;;;0;0,997260274;;23;5
annuel;A;Professeur;Carnivore;Urbain;Travail-occasionnel;non;MERCEDES-BENZ;M;;;;;0;0,750684932;;35;16
annuel;A;Professeur;Carnivore;Urbain;Travail-occasionnel;non;MERCEDES-BENZ;M;;;;;0;0,243835616;;36;17
mensuel;F;Avocat;Carnivore;Semi-urbain;Travail-occasionnel;oui;AUDI;M;;;;;0;0,997260274;;39;20
mensuel;F;Avocat;Carnivore;Semi-urbain;Travail-occasionnel;oui;AUDI;M;;;;;0;0,378082192;;41;22
mensuel;F;Avocat;Carnivore;Semi-urbain;Travail-occasionnel;non;VOLKSWAGEN;M;;;;;0;0,397260274;;42;23
mensuel;F;Avocat;Carnivore;Semi-urbain;Travail-occasionnel;non;VOLKSWAGEN;M;;;;;0;0,219178082;;42;23
mensuel;F;Avocat;Carnivore;Semi-urbain;Travail-occasionnel;non;VOLKSWAGEN;M;;;;;0;0,997260274;;42;23
mensuel;F;Avocat;Carnivore;Semi-urbain;Travail-occasionnel;non;VOLKSWAGEN;M;;;;;0;0,997260274;;44;25
mensuel;F;Technicien;Végétarien;Semi-urbain;Loisir;oui;PEUGEOT;F;;;;;0;0,780821918;;32;13
mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;non;RENAULT;F;318,2546584;;;;1;0,482191781;318,25;34;15
mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;non;RENAULT;F;169,5714286;;;;1;0,997260274;169,57;34;15
mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;non;RENAULT;F;;;;;0;0,997260274;;35;16
mensuel;A;Technicien;Carnivore;Urbain;Travail-occasionnel;non;MAZDA;M;;;;;0;0,997260274;;43;23
mensuel;A;Technicien;Carnivore;Urbain;Travail-occasionnel;non;MAZDA;M;;;;;0;1;;44;24
mensuel;A;Technicien;Carnivore;Urbain;Travail-occasionnel;non;MAZDA;M;;;;;0;0,997260274;;45;25
mensuel;A;Technicien;Carnivore;Urbain;Travail-occasionnel;non;MAZDA;M;;;;;0;0,997260274;;46;26
mensuel;F;Technicien;Végétalien;Semi-urbain;Travail-occasionnel;oui;VOLKSWAGEN;F;;;;;0;0,997260274;;30;11
mensuel;F;Technicien;Végétarien;Semi-urbain;Travail-occasionnel;oui;VOLKSWAGEN;F;;;;;0;0,997260274;;31;12
mensuel;F;Technicien;Végétarien;Semi-urbain;Travail-occasionnel;oui;VOLKSWAGEN;F;;;;;0;1;;32;13
mensuel;F;Technicien;Végétarien;Semi-urbain;Travail-occasionnel;oui;VOLKSWAGEN;F;;;;;0;0,690410959;;33;14
mensuel;F;Technicien;Végétarien;Urbain;Travail-occasionnel;oui;VOLKSWAGEN;F;824,4968944;;;;1;0,304109589;824,5;33;14
mensuel;F;Technicien;Végétarien;Urbain;Travail-occasionnel;oui;GM;F;;;;;0;0,364383562;;34;15
mensuel;F;Technicien;Végétarien;Urbain;Travail-occasionnel;oui;GM;F;;;;;0;0,997260274;;35;16
mensuel;F;Avocat;Végétarien;Urbain;Travail-quotidien;oui;TOYOTA;F;;;;;0;0,975342466;;41;21
mensuel;F;Avocat;Végétarien;Urbain;Travail-quotidien;oui;TOYOTA;F;;;;;0;0,019178082;;42;22
mensuel;F;Avocat;Végétarien;Urbain;Travail-quotidien;oui;TOYOTA;F;;;;;0;1;;42;22
mensuel;F;Avocat;Carnivore;Urbain;Travail-quotidien;oui;TOYOTA;F;465,8385093;;;;1;0,997260274;465,84;45;25
mensuel;F;Avocat;Végétarien;Urbain;Travail-quotidien;oui;TOYOTA;F;;;;;0;1;;46;26
mensuel;F;Médecin;Végétalien;Semi-urbain;Travail-quotidien;oui;PEUGEOT;M;;;;;0;0,997260274;;36;18
mensuel;F;Avocat;Carnivore;Semi-urbain;Travail-quotidien;oui;MAZDA;F;;;;;0;0,501369863;;37;16
mensuel;F;Avocat;Carnivore;Urbain;Travail-quotidien;oui;MAZDA;F;;;;;0;0,493150685;;37;16
mensuel;F;Avocat;Carnivore;Urbain;Travail-quotidien;oui;MAZDA;F;;;;;0;1;;38;17
mensuel;F;Avocat;Carnivore;Urbain;Travail-quotidien;oui;MAZDA;F;;;;;0;0,290410959;;39;18
mensuel;F;Avocat;Carnivore;Urbain;Travail-quotidien;oui;BMW;F;;;;;0;0,704109589;;39;18
mensuel;F;Avocat;Carnivore;Urbain;Travail-quotidien;oui;BMW;F;;;;;0;0,997260274;;40;19
mensuel;F;Avocat;Carnivore;Urbain;Travail-quotidien;oui;BMW;F;;;;;0;0,997260274;;41;20
mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;non;PEUGEOT;F;;;;;0;0,997260274;;32;11
mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;non;PEUGEOT;F;;;;;0;0,369863014;;33;12
mensuel;F;Médecin;Végétalien;Semi-urbain;Travail-quotidien;oui;FIAT;F;15590,1677;;;;1;0,997260274;15590,17;28;5
mensuel;F;Médecin;Végétalien;Semi-urbain;Travail-quotidien;oui;FIAT;F;;;;;0;0,202739726;;29;6
mensuel;F;Ingénieur;Végétarien;Urbain;Travail-quotidien;non;VOLKSWAGEN;F;;;;;0;0,180821918;;61;31
mensuel;F;Ingénieur;Carnivore;Urbain;Travail-quotidien;non;VOLKSWAGEN;F;;;;;0;0,81369863;;61;31
mensuel;F;Ingénieur;Carnivore;Urbain;Travail-quotidien;non;VOLKSWAGEN;F;;;;;0;1;;62;32
mensuel;F;Ingénieur;Carnivore;Urbain;Travail-quotidien;non;VOLKSWAGEN;F;194,5714286;;;;1;0,997260274;194,57;63;33
mensuel;F;Ingénieur;Carnivore;Urbain;Travail-quotidien;non;VOLKSWAGEN;F;;;;;0;0,953424658;;64;34
mensuel;F;Ingénieur;Carnivore;Urbain;Travail-quotidien;non;VOLKSWAGEN;M;;;;;0;0,997260274;;67;36
annuel;A;Ingénieur;Carnivore;Urbain;Travail-quotidien;non;VOLKSWAGEN;M;;;;;0;0,879452055;;64;31
annuel;A;Ingénieur;Carnivore;Urbain;Travail-quotidien;non;VOLKSWAGEN;M;;;;;0;1;;65;32
annuel;A;Ingénieur;Carnivore;Urbain;Travail-quotidien;non;VOLKSWAGEN;M;736,0931677;;;;1;0,997260274;736,09;66;33
annuel;A;Ingénieur;Végétarien;Urbain;Travail-quotidien;non;VOLKSWAGEN;M;38,47826087;;;;1;0,997260274;38,48;67;34
annuel;A;Ingénieur;Carnivore;Urbain;Travail-quotidien;non;VOLKSWAGEN;M;;;;;0;0,997260274;;68;35
mensuel;F;Médecin;Carnivore;Semi-urbain;Travail-quotidien;non;GM;M;;;;;0;0,997260274;;34;15
mensuel;F;Médecin;Carnivore;Semi-urbain;Travail-quotidien;non;GM;M;;;;;0;0,997260274;;35;16
mensuel;F;Médecin;Carnivore;Semi-urbain;Travail-quotidien;non;GM;M;;;;;0;1;;36;17
mensuel;F;Médecin;Carnivore;Semi-urbain;Travail-quotidien;non;GM;M;;;;;0;0,301369863;;37;18
mensuel;F;Médecin;Carnivore;Semi-urbain;Travail-quotidien;non;GM;M;;;;;0;0,693150685;;38;19
mensuel;F;Médecin;Carnivore;Semi-urbain;Travail-quotidien;non;GM;M;;;;;0;0,794520548;;39;20
mensuel;F;Médecin;Carnivore;Semi-urbain;Travail-quotidien;non;GM;M;;;;;0;0,109589041;;39;20
mensuel;F;Médecin;Carnivore;Semi-urbain;Travail-quotidien;non;GM;M;;;;;0;0,884931507;;40;21
annuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;oui;TOYOTA;F;;;;;0;1;;41;19
mensuel;F;Médecin;Végétarien;Semi-urbain;Travail-occasionnel;oui;VOLKSWAGEN;M;;;;;0;0,605479452;;25;5
mensuel;F;Médecin;Végétarien;Semi-urbain;Travail-occasionnel;oui;VOLKSWAGEN;M;;;;;0;0,389041096;;26;6
mensuel;F;Médecin;Végétarien;Semi-urbain;Travail-occasionnel;oui;VOLKSWAGEN;M;509,3540373;;;;1;1;509,35;26;6
mensuel;F;Médecin;Végétarien;Semi-urbain;Travail-occasionnel;oui;LADA;M;;;;;0;0,364383562;;28;8
mensuel;F;Médecin;Végétalien;Semi-urbain;Travail-occasionnel;oui;VOLKSWAGEN;M;;;;;0;0,997260274;;29;9
mensuel;A;Hockeyeur;Carnivore;Urbain;Travail-occasionnel;non;HONDA;F;;;;;0;1;;46;18
mensuel;A;Hockeyeur;Carnivore;Urbain;Travail-occasionnel;non;HONDA;F;;;;;0;0,997260274;;47;19
mensuel;A;Hockeyeur;Carnivore;Urbain;Travail-occasionnel;non;HONDA;F;;;;;0;0,997260274;;48;20
mensuel;A;Hockeyeur;Carnivore;Urbain;Travail-occasionnel;non;HONDA;F;;;;;0;0,997260274;;49;21
annuel;F;Technicien;Végétalien;Semi-urbain;Travail-occasionnel;oui;RENAULT;F;;;;;0;0,997260274;;44;29
annuel;F;Technicien;Végétarien;Semi-urbain;Travail-occasionnel;oui;RENAULT;F;;;;;0;0,879452055;;45;30
annuel;F;Technicien;Végétarien;Semi-urbain;Travail-occasionnel;oui;RENAULT;F;;;;;0;0,115068493;;46;31
annuel;F;Technicien;Végétarien;Semi-urbain;Travail-occasionnel;oui;RENAULT;F;;;;;0;0,997260274;;47;32
mensuel;F;Médecin;Végétarien;Semi-urbain;Travail-occasionnel;non;HYUNDAI;F;;;;;0;1;;25;5
mensuel;F;Médecin;Végétarien;Semi-urbain;Travail-occasionnel;non;HYUNDAI;F;;;;;0;0,997260274;;26;6
mensuel;F;Médecin;Végétarien;Semi-urbain;Travail-occasionnel;non;HYUNDAI;F;47624,06211;;;;1;0,624657534;47624,06;27;7
mensuel;F;Médecin;Végétarien;Semi-urbain;Travail-occasionnel;non;HYUNDAI;F;;;;;0;0,369863014;;28;8
mensuel;F;Médecin;Végétarien;Semi-urbain;Travail-occasionnel;non;HYUNDAI;F;;;;;0;0,997260274;;28;8
mensuel;A;Technicien;Végétalien;Urbain;Loisir;non;VOLKSWAGEN;M;;;;;0;0,106849315;;30;10
mensuel;A;Technicien;Végétarien;Urbain;Travail-occasionnel;non;VOLKSWAGEN;M;;;;;0;0,997260274;;32;12
mensuel;A;Technicien;Végétarien;Urbain;Travail-occasionnel;non;VOLKSWAGEN;M;;;;;0;0,997260274;;33;13
mensuel;A;Technicien;Végétarien;Urbain;Travail-occasionnel;non;VOLKSWAGEN;M;;;;;0;0,997260274;;34;14
mensuel;F;Infirmière;Végétalien;Semi-urbain;Travail-occasionnel;oui;FORD;M;;;;;0;0,002739726;;33;14
mensuel;F;Infirmière;Végétalien;Semi-urbain;Travail-occasionnel;oui;FORD;M;;;;;0;0,934246575;;33;14
mensuel;F;Infirmière;Végétalien;Semi-urbain;Travail-occasionnel;oui;AUDI;M;;;;;0;0,054794521;;34;15
mensuel;F;Infirmière;Végétarien;Semi-urbain;Travail-occasionnel;oui;AUDI;M;;;;;0;0,197260274;;34;15
annuel;F;Ingénieur;Carnivore;Semi-urbain;Travail-occasionnel;non;MITSUBISHI;M;;;;;0;0,468493151;;69;48
annuel;F;Ingénieur;Carnivore;Semi-urbain;Travail-occasionnel;non;MITSUBISHI;M;;;;;0;0,526027397;;70;49
annuel;F;Ingénieur;Carnivore;Semi-urbain;Travail-occasionnel;non;MITSUBISHI;M;1227,658385;;;;1;0,997260274;1227,66;70;49
annuel;F;Ingénieur;Carnivore;Semi-urbain;Travail-occasionnel;non;ROVER;M;;;;;0;0,802739726;;72;51
annuel;F;Ingénieur;Carnivore;Semi-urbain;Travail-occasionnel;non;ROVER;M;38,47826087;;;;1;0,997260274;38,48;73;52
mensuel;F;Ingénieur;Carnivore;Semi-urbain;Travail-quotidien;oui;PEUGEOT;M;;;;;0;0,605479452;;58;29
mensuel;F;Ingénieur;Végétarien;Semi-urbain;Travail-quotidien;oui;PEUGEOT;M;;;;;0;0,389041096;;59;30
mensuel;F;Ingénieur;Carnivore;Semi-urbain;Travail-quotidien;oui;PEUGEOT;M;89,42857143;;;;1;0,997260274;89,43;59;30
mensuel;F;Ingénieur;Carnivore;Semi-urbain;Travail-quotidien;oui;PEUGEOT;M;;;;;0;0,928767123;;61;32
mensuel;F;Ingénieur;Carnivore;Semi-urbain;Travail-quotidien;non;NISSAN;M;;;;;0;0,065753425;;62;33
mensuel;F;Ingénieur;Carnivore;Semi-urbain;Travail-quotidien;non;NISSAN;M;;;;;0;0,997260274;;63;34
mensuel;F;Avocat;Végétalien;Semi-urbain;Travail-quotidien;oui;NISSAN;F;;;;;0;0,997260274;;42;15
mensuel;F;Avocat;Végétarien;Semi-urbain;Travail-quotidien;oui;NISSAN;F;;;;;0;0,449315068;;43;16
mensuel;F;Avocat;Végétarien;Semi-urbain;Travail-quotidien;oui;NISSAN;F;;;;;0;0,054794521;;44;17
annuel;F;Technicien;Végétarien;Semi-urbain;Travail-occasionnel;oui;FORD;F;;;;;0;0,210958904;;38;6
annuel;F;Autre;Végétarien;Semi-urbain;Travail-occasionnel;oui;MAZDA;M;;;;;0;0,852054795;;38;17
annuel;F;Autre;Végétarien;Semi-urbain;Travail-occasionnel;oui;MAZDA;M;;;;;0;0,145205479;;39;18
mensuel;F;Autre;Végétarien;Semi-urbain;Travail-occasionnel;oui;MAZDA;M;;;;;0;0,997260274;;39;18
mensuel;F;Autre;Végétarien;Semi-urbain;Travail-occasionnel;oui;MAZDA;M;442,1118012;1082,937888;;;2;0,997260274;1525,05;40;19
mensuel;F;Autre;Végétarien;Semi-urbain;Travail-occasionnel;oui;MAZDA;M;;;;;0;0,997260274;;41;20
annuel;F;Avocat;Carnivore;Urbain;Travail-occasionnel;non;TOYOTA;F;297,4099379;;;;1;0,717808219;297,41;49;30
mensuel;F;Hockeyeur;Carnivore;Semi-urbain;Travail-occasionnel;non;AUDI;F;;;;;0;0,997260274;;33;18
mensuel;F;Hockeyeur;Carnivore;Semi-urbain;Travail-occasionnel;non;AUDI;F;500,9254658;;;;1;0,997260274;500,93;34;19
mensuel;F;Hockeyeur;Carnivore;Semi-urbain;Travail-occasionnel;non;AUDI;F;;;;;0;1;;35;20
mensuel;F;Hockeyeur;Végétarien;Semi-urbain;Travail-occasionnel;non;AUDI;F;;;;;0;0,843835616;;36;21
mensuel;F;Hockeyeur;Végétarien;Semi-urbain;Travail-occasionnel;non;AUDI;F;;;;;0;0,150684932;;37;22
mensuel;F;Hockeyeur;Carnivore;Semi-urbain;Travail-occasionnel;non;AUDI;F;;;;;0;0,997260274;;37;22
mensuel;F;Hockeyeur;Carnivore;Semi-urbain;Travail-occasionnel;non;AUDI;F;;;;;0;0,997260274;;38;23
mensuel;F;Avocat;Carnivore;Rural;Travail-occasionnel;non;AUDI;M;499,2981366;;;;1;0,616438356;499,3;28;8
mensuel;F;Avocat;Carnivore;Rural;Travail-occasionnel;non;AUDI;M;;;;;0;0,997260274;;29;9
mensuel;F;Avocat;Carnivore;Rural;Travail-occasionnel;non;AUDI;M;;;;;0;1;;30;10
annuel;F;Infirmière;Végétalien;Urbain;Travail-occasionnel;oui;FORD;M;;;;;0;0,597260274;;26;5
annuel;F;Infirmière;Végétarien;Urbain;Travail-occasionnel;oui;FORD;M;77,86335404;;;;1;0,819178082;77,86;27;6
mensuel;F;Technicien;Carnivore;Urbain;Travail-quotidien;oui;RENAULT;F;;;;;0;0,495890411;;38;10
mensuel;F;Technicien;Carnivore;Urbain;Travail-quotidien;oui;VOLKSWAGEN;F;;;;;0;0,498630137;;39;11
mensuel;F;Technicien;Végétarien;Urbain;Travail-quotidien;oui;VOLKSWAGEN;F;;;;;0;0,997260274;;40;12
mensuel;F;Technicien;Végétarien;Urbain;Travail-quotidien;oui;GM;F;;;;;0;0,564383562;;42;14
mensuel;F;Technicien;Végétarien;Urbain;Travail-quotidien;oui;GM;F;;;;;0;0,408219178;;42;14
mensuel;F;Technicien;Végétarien;Urbain;Travail-quotidien;oui;PEUGEOT;F;;;;;0;0,58630137;;43;15
annuel;F;Infirmière;Végétarien;Urbain;Travail-occasionnel;oui;RENAULT;M;;;;;0;0,997260274;;27;7
annuel;F;Infirmière;Végétarien;Urbain;Travail-occasionnel;oui;RENAULT;M;;;;;0;0,254794521;;28;8
annuel;F;Infirmière;Végétarien;Urbain;Travail-occasionnel;non;PEUGEOT;M;524,1304348;;;;1;0,742465753;524,13;28;8
annuel;F;Infirmière;Végétarien;Urbain;Travail-occasionnel;non;PEUGEOT;M;9806,15528;;;;1;0,591780822;9806,16;29;9
annuel;F;Infirmière;Végétarien;Semi-urbain;Travail-occasionnel;non;PEUGEOT;M;;;;;0;0,131506849;;30;10
annuel;F;Infirmière;Végétarien;Semi-urbain;Travail-occasionnel;non;PEUGEOT;M;;;;;0;0,268493151;;30;10
mensuel;A;Ingénieur;Carnivore;Urbain;Travail-quotidien;oui;SUBARU;M;;;;;0;0,24109589;;58;34
mensuel;A;Ingénieur;Carnivore;Urbain;Travail-quotidien;non;SUBARU;M;604,9068323;;;;1;0,753424658;604,91;58;34
mensuel;A;Ingénieur;Carnivore;Urbain;Travail-quotidien;non;SUBARU;M;;;;;0;0,997260274;;61;37
mensuel;A;Ingénieur;Carnivore;Urbain;Travail-quotidien;non;SUBARU;M;;;;;0;0,997260274;;62;38
mensuel;A;Ingénieur;Carnivore;Urbain;Travail-quotidien;non;SUBARU;M;;;;;0;1;;63;39
mensuel;F;Technicien;Carnivore;Rural;Travail-occasionnel;non;MAZDA;F;;;;;0;0,389041096;;34;16
mensuel;F;Technicien;Carnivore;Rural;Travail-occasionnel;non;MAZDA;F;1971,782609;;;;1;0,830136986;1971,78;34;16
mensuel;F;Technicien;Carnivore;Rural;Travail-occasionnel;non;MAZDA;F;;;;;0;0,005479452;;35;17
mensuel;F;Technicien;Carnivore;Rural;Travail-occasionnel;non;MAZDA;F;;;;;0;0,156164384;;35;17
mensuel;F;Technicien;Carnivore;Rural;Travail-occasionnel;non;MAZDA;F;;;;;0;0,38630137;;35;17
mensuel;F;Technicien;Carnivore;Rural;Travail-occasionnel;non;FORD;F;;;;;0;0,997260274;;36;18
mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;non;FORD;F;;;;;0;0,860273973;;37;19
mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;non;GM;F;;;;;0;0,57260274;;39;21
mensuel;A;Technicien;Végétalien;Urbain;Travail-occasionnel;oui;HONDA;M;;;;;0;0,493150685;;27;6
mensuel;F;Ingénieur;Carnivore;Semi-urbain;Travail-quotidien;non;SUZUKI;M;;;;;0;0,997260274;;55;30
mensuel;F;Ingénieur;Carnivore;Semi-urbain;Travail-quotidien;non;SUZUKI;M;;;;;0;1;;56;31
mensuel;F;Ingénieur;Carnivore;Semi-urbain;Travail-quotidien;non;SUZUKI;M;;;;;0;0,169863014;;57;32
mensuel;F;Ingénieur;Carnivore;Semi-urbain;Travail-quotidien;oui;SUZUKI;M;;;;;0;0,715068493;;57;32
mensuel;F;Ingénieur;Carnivore;Semi-urbain;Travail-quotidien;oui;SUZUKI;F;;;;;0;0,106849315;;57;33
mensuel;F;Ingénieur;Carnivore;Semi-urbain;Travail-quotidien;oui;SUZUKI;F;28643,18012;58626,73913;;;2;0,997260274;87269,92;57;33
mensuel;F;Ingénieur;Végétarien;Semi-urbain;Travail-quotidien;oui;SUZUKI;F;1723,888199;;;;1;0,487671233;1723,89;58;34
mensuel;F;Ingénieur;Végétarien;Semi-urbain;Travail-quotidien;oui;SUZUKI;F;;;;;0;0,506849315;;58;34
mensuel;F;Ingénieur;Carnivore;Semi-urbain;Travail-quotidien;oui;SUZUKI;M;;;;;0;0,997260274;;55;31
mensuel;F;Ingénieur;Carnivore;Semi-urbain;Travail-quotidien;oui;SUZUKI;M;;;;;0;0,997260274;;57;33
mensuel;F;Ingénieur;Carnivore;Semi-urbain;Travail-quotidien;oui;SUZUKI;M;;;;;0;0,139726027;;58;34
mensuel;F;Technicien;Végétarien;Semi-urbain;Travail-occasionnel;oui;VOLKSWAGEN;M;;;;;0;0,323287671;;39;16
mensuel;F;Hockeyeur;Carnivore;Semi-urbain;Travail-quotidien;non;GM;F;155,2484472;;;;1;0,997260274;155,25;50;20
mensuel;F;Hockeyeur;Carnivore;Semi-urbain;Travail-quotidien;non;GM;F;;;;;0;0,997260274;;51;21
mensuel;F;Hockeyeur;Carnivore;Semi-urbain;Travail-quotidien;non;GM;F;;;;;0;1;;52;22
mensuel;F;Hockeyeur;Carnivore;Semi-urbain;Travail-quotidien;non;GM;F;;;;;0;0,898630137;;53;23
mensuel;F;Hockeyeur;Carnivore;Semi-urbain;Travail-quotidien;non;GM;F;;;;;0;0,997260274;;55;25
mensuel;F;Ingénieur;Carnivore;Semi-urbain;Travail-quotidien;oui;GM;M;;;;;0;0,997260274;;59;38
mensuel;F;Ingénieur;Carnivore;Semi-urbain;Travail-quotidien;oui;GM;M;;;;;0;0,997260274;;60;39
mensuel;F;Ingénieur;Carnivore;Semi-urbain;Travail-quotidien;oui;GM;M;;;;;0;0,997260274;;61;40
mensuel;F;Autre;Carnivore;Semi-urbain;Travail-occasionnel;oui;GM;M;;;;;0;0,326027397;;60;20
mensuel;F;Technicien;Carnivore;Semi-urbain;Loisir;oui;GM;F;4895,434783;;;;1;0,367123288;4895,43;58;21
mensuel;F;Technicien;Carnivore;Semi-urbain;Loisir;oui;GM;F;;;;;0;0,997260274;;58;21
mensuel;F;Technicien;Carnivore;Semi-urbain;Loisir;oui;GM;F;;;;;0;1;;59;22
mensuel;F;Technicien;Carnivore;Semi-urbain;Loisir;oui;GM;F;;;;;0;0,997260274;;60;23
mensuel;F;Technicien;Carnivore;Semi-urbain;Loisir;oui;GM;F;;;;;0;0,997260274;;62;25
mensuel;F;Médecin;Carnivore;Semi-urbain;Travail-quotidien;oui;GM;F;;;;;0;0,997260274;;56;30
mensuel;F;Médecin;Carnivore;Semi-urbain;Travail-quotidien;oui;GM;F;;;;;0;0,791780822;;57;31
mensuel;F;Médecin;Carnivore;Semi-urbain;Travail-quotidien;oui;GM;F;;;;;0;0,01369863;;58;32
mensuel;F;Médecin;Carnivore;Semi-urbain;Travail-quotidien;non;FORD;F;;;;;0;0,189041096;;58;32
mensuel;F;Médecin;Carnivore;Semi-urbain;Travail-quotidien;non;FORD;F;;;;;0;0,778082192;;60;34
mensuel;F;Médecin;Carnivore;Semi-urbain;Travail-quotidien;non;FORD;F;;;;;0;0,216438356;;61;35
mensuel;F;Infirmière;Végétarien;Semi-urbain;Travail-quotidien;non;VOLKSWAGEN;M;;;;;0;1;;35;17
mensuel;F;Infirmière;Végétarien;Semi-urbain;Travail-quotidien;non;VOLKSWAGEN;M;;;;;0;0,997260274;;36;18
mensuel;F;Infirmière;Végétarien;Semi-urbain;Travail-quotidien;non;VOLKSWAGEN;M;;;;;0;0,997260274;;38;20
mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;non;FORD;M;;;;;0;0,997260274;;38;19
mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;non;FORD;M;;;;;0;1;;39;20
mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;non;FORD;M;;;;;0;0,997260274;;40;21
mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;non;FORD;M;;;;;0;0,084931507;;41;22
mensuel;F;Médecin;Végétarien;Semi-urbain;Travail-quotidien;oui;VOLKSWAGEN;F;;;;;0;0,967123288;;53;22
mensuel;F;Médecin;Végétarien;Semi-urbain;Travail-quotidien;non;VOLKSWAGEN;F;182,4409938;;;;1;0,997260274;182,44;55;24
mensuel;F;Médecin;Végétarien;Semi-urbain;Travail-quotidien;non;VOLKSWAGEN;F;;;;;0;0,997260274;;56;25
annuel;A;Technicien;Carnivore;Urbain;Travail-occasionnel;oui;HONDA;M;;;;;0;0,476712329;;34;16
annuel;A;Technicien;Carnivore;Urbain;Travail-occasionnel;non;HONDA;M;;;;;0;0,517808219;;35;17
annuel;A;Technicien;Carnivore;Urbain;Travail-occasionnel;non;HONDA;M;;;;;0;1;;36;18
annuel;A;Technicien;Carnivore;Urbain;Travail-occasionnel;non;HONDA;M;;;;;0;0,997260274;;37;19
annuel;A;Technicien;Carnivore;Urbain;Travail-occasionnel;non;HONDA;M;;;;;0;0,997260274;;38;20
annuel;A;Technicien;Carnivore;Urbain;Travail-occasionnel;non;HONDA;M;;;;;0;0,997260274;;39;21
mensuel;F;Hockeyeur;Végétalien;Semi-urbain;Travail-quotidien;oui;PEUGEOT;F;;;;;0;0,049315068;;39;16
mensuel;F;Hockeyeur;Végétalien;Semi-urbain;Travail-quotidien;non;GM;F;;;;;0;0,945205479;;39;16
mensuel;F;Hockeyeur;Végétarien;Semi-urbain;Travail-quotidien;non;GM;F;19254,58385;;;;1;0,997260274;19254,58;40;17
